ToxPi Score,FIPS,Name,Source,Baseline.Health!1!0x88cceeff,Baseline.SocialEconomic!1!0x44aa99ff,Baseline.Infrastructure!1!0x117733ff,Baseline.Environment!1!0x332288ff
0.468985876232783,06043,"CA, Mariposa","+37.5700335,-119.9128599",0.361868981462523,0.616199233332123,0.519768425254192,0.378106864882292
0.548603004320299,06045,"CA, Mendocino","+39.4323876,-123.4428811",0.506980681589479,0.782494621316596,0.458671504595444,0.446265209779677
0.668922566981304,06047,"CA, Merced","+37.1948063,-120.7228019",0.533788158026717,0.864819555066213,0.549805106273623,0.727277448558661
0.483028496829054,06049,"CA, Modoc","+41.5929185,-120.7183704",0.368562730273172,0.702329002056171,0.545255343435186,0.315966911551687
0.325430241976084,06051,"CA, Mono","+37.9158363,-118.8751668",0.17146926978705,0.375659744614499,0.45750750905252,0.297084444450268
0.47995872927341,06053,"CA, Monterey","+36.2401070,-121.3155732",0.296017320346667,0.755349142358626,0.349366212465203,0.519102241923144
0.380123938491893,06055,"CA, Napa","+38.5073511,-122.3259947",0.200776990750852,0.514493214387731,0.223907311371103,0.581318237457885
0.317193406189358,06057,"CA, Nevada","+39.2951907,-120.7734456",0.281396774246814,0.326984245749245,0.232714649002149,0.427677955759224
0.429253315374054,06059,"CA, Orange","+33.6756872,-117.7772068",0.12746421166882,0.467359612613794,0.281157985650576,0.841031451563026
0.376210698876805,06061,"CA, Placer","+39.0620324,-120.7227181",0.13393654514935,0.357545279946537,0.303030870155195,0.710330100256136
0.40502679769711,06063,"CA, Plumas","+39.9951699,-120.8295155",0.353680576439394,0.470904447646993,0.521668930748652,0.273853235953402
0.562290936537818,06065,"CA, Riverside","+33.7298275,-116.0022389",0.365021999012975,0.671067637479391,0.417749907067782,0.795324202591124
0.571812582466241,06067,"CA, Sacramento","+38.4500114,-121.3404409",0.305769662332444,0.686339879147614,0.513527430485125,0.78161335789978
0.356608763156456,06069,"CA, San Benito","+36.6107024,-121.0852960",0.231196236238309,0.56964689251096,0.17652274809024,0.449069175786316
0.652736864703029,06071,"CA, San Bernardino","+34.8572198,-116.1811967",0.427530173588759,0.796604715589903,0.478453538938442,0.908359030695011
0.483046335474031,06073,"CA, San Diego","+33.0236041,-116.7761174",0.208293083378019,0.551080815535327,0.319267362436009,0.85354408054677
0.398334989989452,06075,"CA, San Francisco","+37.7272391,-123.0322294",0.126050039216289,0.484597629209909,0.275763442051744,0.706928849479866
0.640441817435841,06077,"CA, San Joaquin","+37.9350336,-121.2722369",0.433087961177782,0.851589868823062,0.509308373638513,0.767781066104006
0.313398890418461,06079,"CA, San Luis Obispo","+35.3852268,-120.4475404",0.199554401610125,0.410406386832259,0.259169219790986,0.384465553440473
0.369146801448281,06081,"CA, San Mateo","+37.4146639,-122.3715417",0.0751894028919338,0.415943821113674,0.290826626981943,0.694627354805574
0.418073590383831,06083,"CA, Santa Barbara","+34.5373784,-120.0384850",0.211647950469337,0.589278274142793,0.325656338835234,0.545711798087959
0.370021700027714,06085,"CA, Santa Clara","+37.2207774,-121.6906224",0.0650247047427601,0.4117539988973,0.300890043898852,0.702418052571943
0.361513692065419,06087,"CA, Santa Cruz","+37.0124883,-122.0072050",0.1719386480551,0.472878938973706,0.317340695408671,0.483896485824198
0.598319451329824,06089,"CA, Shasta","+40.7605215,-122.0435495",0.440950110653777,0.749421552587324,0.546160458320079,0.656745683758115
0.411616108741056,06091,"CA, Sierra","+39.5769252,-120.5219926",0.332861148489187,0.421523910804472,0.647119673409129,0.244959702261436
0.56944421653621,06093,"CA, Siskiyou","+41.5879861,-122.5332868",0.511534960358399,0.795914362135371,0.501637753956185,0.468689789694886
0.509983007208192,06095,"CA, Solano","+38.2672255,-121.9395940",0.250466275746065,0.650069748996084,0.371897344033905,0.767498660056712
0.398714446296613,06097,"CA, Sonoma","+38.5325740,-122.9451943",0.188250582192055,0.491990250355071,0.304381149249977,0.61023580338935
0.61758272886468,06099,"CA, Stanislaus","+37.5623842,-121.0026557",0.430083894248458,0.753320446847874,0.520964002191666,0.765962572170722
0.60167696743714,06101,"CA, Sutter","+39.0352571,-121.7027576",0.413973197370865,0.793538748273489,0.495675582949797,0.703520341154408
0.704784590765519,06103,"CA, Tehama","+40.1261561,-122.2322757",0.537938621905108,0.944115543568244,0.711099164297053,0.62598503329167
0.514580528895293,06105,"CA, Trinity","+40.6477241,-123.1144043",0.475494188023422,0.838712182100811,0.575898378776233,0.168217366680708
0.723205812507527,06107,"CA, Tulare","+36.2304529,-118.7805422",0.550787497816198,0.866259979049638,0.673025031841379,0.802750741322895
0.485683730844234,06109,"CA, Tuolumne","+38.0214510,-119.9647084",0.389860022537234,0.646574139287639,0.471205941860141,0.435094819691923
0.449347671153464,06111,"CA, Ventura","+34.3587415,-119.1331432",0.181595159502974,0.494815572958172,0.311810403935537,0.809169548217172
0.437569802529691,06113,"CA, Yolo","+38.6792682,-121.9031776",0.187154528296186,0.485614934128533,0.325456943371025,0.75205280432302
0.729339568983097,06115,"CA, Yuba","+39.2700256,-121.3442802",0.561685944372708,0.971682155260509,0.530729835008417,0.853260341290756
0.546746793452279,08001,"CO, Adams","+39.8743252,-104.3318718",0.447477810554591,0.584308916839229,0.316488950375866,0.838711496039432
0.547595318065662,08003,"CO, Alamosa","+37.5684423,-105.7880414",0.532785187969052,0.714824199395255,0.575157272076259,0.367614612822083
0.38132789167777,08005,"CO, Arapahoe","+39.6446318,-104.3317329",0.327790507502873,0.324142733590142,0.175898173413653,0.697480152204413
0.364432026281495,08007,"CO, Archuleta","+37.2023952,-107.0508634",0.305286868620366,0.408804292368817,0.472560857868323,0.271076086268474
0.524445959933948,08009,"CO, Baca","+37.3031437,-102.5354566",0.473020993234759,0.681902247261541,0.592921466936211,0.34993913230328
0.582656032571218,08011,"CO, Bent","+37.9318907,-103.0775841",0.529958395596068,0.79785577055236,0.735812202149828,0.266997761986616
0.324367796370343,08013,"CO, Boulder","+40.0948262,-105.3983824",0.195772309803671,0.187574845428856,0.227603808981065,0.686520221267779
0.313395691763111,08014,"CO, Broomfield","+39.9533825,-105.0521250",0.203099369168514,0.214763811547395,0.117209343126061,0.718510243210476
0.281804272664958,08015,"CO, Chaffee","+38.7382457,-106.3169723",0.277268227729456,0.428933283062903,0.231728821167419,0.189286758700053
0.41069423862038,08017,"CO, Cheyenne","+38.8353865,-102.6045852",0.327703467816276,0.397237530637682,0.546459301279267,0.371376654748293
0.294396761149338,08019,"CO, Clear Creek","+39.6894025,-105.6707908",0.21385627423751,0.353625762955542,0.287072735823183,0.323032271581117
0.527610964251211,08021,"CO, Conejos","+37.2134065,-106.1764473",0.493880449654334,0.837949604918363,0.568585494517922,0.210028307914223
0.604653915132991,08023,"CO, Costilla","+37.2775474,-105.4289399",0.63110604331248,0.735396786850985,0.804722735397997,0.2473900949705
0.543686503768844,08025,"CO, Crowley","+38.3219558,-103.7875617",0.590448951231606,0.811904935532511,0.551046053428811,0.221346074882449
0.352844092531632,08027,"CO, Custer","+38.1019939,-105.3735148",0.326483626628842,0.436853693146782,0.584506004821222,0.0635330455296841
0.458710259379635,08029,"CO, Delta","+38.8617559,-107.8647570",0.546700524172325,0.637892904299301,0.500505756557425,0.149741852489491
0.490394620577483,08031,"CO, Denver","+39.7618487,-104.8806251",0.362839799520572,0.498523451212161,0.324898505846489,0.775316725730708
0.37760194633931,08033,"CO, Dolores","+37.7476020,-108.5303829",0.515309089311016,0.417453824270316,0.413217986360687,0.164426885415222
0.222836021497195,08035,"CO, Douglas","+39.3264348,-104.9261993",0.143039333539627,0.139756018480963,0.0860544385409603,0.522494295427229
0.22716080384921,08037,"CO, Eagle","+39.6306381,-106.6929439",0.273347105805275,0.222024317537872,0.186209481989911,0.227062310063783
0.199862642108984,08039,"CO, Elbert","+39.3108167,-104.1179275",0.199216062986374,0.132043632225044,0.232980938860631,0.235209934363887
0.453297671386549,08041,"CO, El Paso","+38.8273831,-104.5274718",0.313266755273388,0.473126459100887,0.352811952851158,0.673985518320761
0.49415211498033,08043,"CO, Fremont","+38.4556576,-105.4214383",0.610666766130459,0.574515007658798,0.356561403394516,0.434865282737546
0.34119285890699,08045,"CO, Garfield","+39.5993517,-107.9097801",0.35322532311599,0.424886191936227,0.33677380533036,0.249886115245384
0.265078683968406,08047,"CO, Gilpin","+39.8610823,-105.5289473",0.176984144069402,0.352543628864523,0.334320743521758,0.19646621941794
0.275150657886566,08049,"CO, Grand","+40.1232891,-106.0958757",0.282887754893997,0.360928762160115,0.253497365373303,0.203288749118846
0.196233739481421,08051,"CO, Gunnison","+38.6696792,-107.0781080",0.128287041025378,0.267780119864919,0.192069393512601,0.196798403522787
0.254139145912287,08053,"CO, Hinsdale","+37.8116248,-107.3834054",0.21634899233293,0.235806419962888,0.482147165901993,0.0822540054513363
0.524028066875459,08055,"CO, Huerfano","+37.6878154,-104.9599278",0.490303399011343,0.728289851673491,0.634914945726717,0.242604071090285
0.315410048156589,08057,"CO, Jackson","+40.6634319,-106.3292476",0.381593626099352,0.300897551043297,0.458443618954279,0.120705396529428
0.342900658778059,08059,"CO, Jefferson","+39.5864595,-105.2456005",0.250887393522823,0.238659844228279,0.174902496661383,0.707152900699749
0.475232730577055,08061,"CO, Kiowa","+38.3884664,-102.7562096",0.456824939384096,0.519449548509627,0.535765883702876,0.38889055071162
0.450960821401391,08063,"CO, Kit Carson","+39.3053399,-102.6030226",0.381784496783773,0.500634563735996,0.508056842863012,0.413367382222783
0.366520264716986,08065,"CO, Lake","+39.2043161,-106.3496959",0.427619156521208,0.534639358942049,0.291699853347262,0.212122690057425
0.311489872700947,08067,"CO, La Plata","+37.2873673,-107.8397178",0.295476523181076,0.280207050131464,0.295605899788005,0.374670017703242
0.342651068125075,08069,"CO, Larimer","+40.6630912,-105.4821309",0.268768276031621,0.234746589522548,0.230430308167733,0.636659098778398
0.552537855887952,08071,"CO, Las Animas","+37.3188308,-104.0441103",0.55504996969408,0.75659362919273,0.645378903712425,0.253128920952575
0.469415101604302,08073,"CO, Lincoln","+38.9937401,-103.5075545",0.328694971474244,0.614988691164181,0.515142940110431,0.418833803668352
0.493937562597479,08075,"CO, Logan","+40.7280911,-103.0904639",0.378924952417381,0.619342304514967,0.510791628560081,0.466691364897487
0.462445014697589,08077,"CO, Mesa","+39.0194924,-108.4618366",0.429671517724705,0.595784387310548,0.349430940083617,0.474893213671484
0.224537065537399,08079,"CO, Mineral","+37.6514782,-106.9322997",0.202942842094123,0.179407959436087,0.307739213595941,0.208058247023447
0.448618940662084,08081,"CO, Moffat","+40.5739839,-108.2045214",0.39293360503188,0.561994157958813,0.424828740388316,0.414719259269327
0.466585547555718,08083,"CO, Montezuma","+37.3380246,-108.5957863",0.477920462094106,0.655754098795725,0.399227996223268,0.333439633109775
0.406603488505321,08085,"CO, Montrose","+38.4134267,-108.2630424",0.47318005656897,0.544552317365826,0.345829087787129,0.262852492299358
0.50111119229143,08087,"CO, Morgan","+40.2623535,-103.8070921",0.445206868002872,0.628436039036816,0.450950205537859,0.479851656588173
0.601968806646586,08089,"CO, Otero","+37.8841698,-103.7212597",0.618519020004366,0.847306422520259,0.632590665644748,0.30945911841697
0.215513123205759,08091,"CO, Ouray","+38.1505999,-107.7671334",0.140286587714882,0.251815223209771,0.315803797669147,0.154146884229234
0.236728549496249,08093,"CO, Park","+39.1189141,-105.7176479",0.256601145336296,0.246335885808763,0.311768688278186,0.132208478561749
0.376181178171219,08095,"CO, Phillips","+40.5947117,-102.3451047",0.319391725949868,0.397581163595724,0.445823511264551,0.341928311874731
0.187129694221319,08097,"CO, Pitkin","+39.2175333,-106.9159433",0.154267548679597,0.292376737765674,0.140608727986107,0.161265762453898
0.517080446848826,08099,"CO, Prowers","+37.9581814,-102.3921613",0.505068481640017,0.776428494159531,0.46783739803472,0.318987413561036
0.65062854575198,08101,"CO, Pueblo","+38.1706581,-104.4898925",0.574843337555916,0.925265555376567,0.490577731774477,0.61182755830096
0.284878877516499,08103,"CO, Rio Blanco","+39.9726062,-108.2006849",0.289673031489637,0.424087734889228,0.288744018178586,0.137010725508543
0.545370521863831,08105,"CO, Rio Grande","+37.4857631,-106.4532135",0.641990211339644,0.731409059846727,0.483072443009149,0.325010373259804
0.227329978329109,08107,"CO, Routt","+40.4831597,-106.9852885",0.193128109442232,0.210815985043312,0.214493168990563,0.29088264984033
0.485793337515106,08109,"CO, Saguache","+38.0339518,-106.2466749",0.489735478810817,0.583978576886675,0.649255368383939,0.220203925978993
0.29543042359836,08111,"CO, San Juan","+37.7810745,-107.6702566",0.274096232485062,0.328090599212918,0.371591530503312,0.20794333219215
0.125051639417692,08113,"CO, San Miguel","+38.0093735,-108.4273260",0.134148879077147,0.128400268855152,0.130178767427311,0.107478642311158
0.53984356694685,08115,"CO, Sedgwick","+40.8715679,-102.3553579",0.467326707437526,0.658211350501378,0.620042185856083,0.413794023992411
0.244858346734956,08117,"CO, Summit","+39.6210227,-106.1375545",0.211094007264808,0.263772710623664,0.285385825892742,0.219180843158611
0.298817722915077,08119,"CO, Teller","+38.8719937,-105.1825519",0.346819301616964,0.36957257345418,0.27439682523486,0.204482191354304
0.4356379139253,08121,"CO, Washington","+39.9654130,-103.2096046",0.409981002796987,0.48412933537227,0.445994373874081,0.40244694365786
0.406645956341867,08123,"CO, Weld","+40.5557944,-104.3836487",0.335199580297129,0.357571290029508,0.233153866475134,0.700659088565696
0.511957453287113,08125,"CO, Yuma","+40.0006314,-102.4226490",0.381974600711391,0.69319921562932,0.607345799757666,0.365310197050075
0.341073939111457,09001,"CT, Fairfield","+41.2281028,-073.3667574",0.108046432335899,0.312966624981361,0.241763614899951,0.701519084228619
0.388109446995335,09003,"CT, Hartford","+41.8060534,-072.7329157",0.189358842960677,0.423525328158676,0.287074875464971,0.652478741397017
0.292569230063741,09005,"CT, Litchfield","+41.7918967,-073.2354279",0.172670955306326,0.221720583361552,0.364283637986682,0.411601743600406
0.289356145525519,09007,"CT, Middlesex","+41.4345251,-072.5242267",0.103666618581717,0.215217383061291,0.305382404822487,0.533158175636582
0.436028115398319,09009,"CT, New Haven","+41.3497173,-072.9002037",0.247484864867913,0.39531892185841,0.336934512917682,0.764374161949274
0.392493878378536,09011,"CT, New London","+41.4786303,-072.1034515",0.185699289726789,0.339361791867225,0.327835832774639,0.717078599145489
0.277745357739604,09013,"CT, Tolland","+41.8580762,-072.3409774",0.112130707593399,0.221052720877273,0.341221402060862,0.436576600426881
0.376207349448796,09015,"CT, Windham","+41.8249987,-071.9907017",0.240887456497527,0.361518794247864,0.476504995839796,0.425918151209997
0.553025754924782,10001,"DE, Kent","+39.0970884,-075.5029819",0.577669085866708,0.626541770307635,0.333974463710241,0.673917699814544
0.504552165251591,10003,"DE, New Castle","+39.5759152,-075.6441324",0.361890730698662,0.470928724281306,0.322160999799594,0.863228206226802
0.46806307940744,10005,"DE, Sussex","+38.6775108,-075.3354950",0.489093456958704,0.454944384328543,0.337703635547439,0.590510840795074
0.495901843574243,11001,"DC, District of Columbia","+38.9041485,-077.0170942",0.361982646087669,0.541639466296095,0.407426788265404,0.672558473647803
0.420758798083585,12001,"FL, Alachua","+29.6757403,-082.3572210",0.399057077926466,0.328256253493526,0.380682883471007,0.575038977443342
0.579034134197904,12003,"FL, Baker","+30.3244416,-082.3022838",0.663737632244265,0.615881932520205,0.616007108608655,0.420509863418489
0.548593191374391,12005,"FL, Bay","+30.2375633,-085.6313477",0.614836277070489,0.528485987361378,0.513903659363262,0.537146841702437
0.672558678975748,12007,"FL, Bradford","+29.9469338,-082.1667955",0.841494607503501,0.839781985971823,0.645408592435862,0.363549529991805
0.509233160719293,12009,"FL, Brevard","+28.2982755,-080.7003842",0.521005199363038,0.489103524598338,0.440453647608374,0.586370271307423
0.509597824180186,12011,"FL, Broward","+26.1935200,-080.4766578",0.406522904916494,0.470497448153643,0.390941239275073,0.770429704375536
0.536613425762181,12013,"FL, Calhoun","+30.3888013,-085.1979155",0.707105829425322,0.521826357446776,0.70305687014887,0.214464646027758
0.446402874711315,12015,"FL, Charlotte","+26.8688259,-081.9408583",0.51495415803845,0.505817769619253,0.509393639967004,0.255445931220552
